1
2
3
1,2
1,86,99
1,86,100
1,86,104
1,86,109
1,86,117
1,86,122
1,86,135
1,86,136
1,86,140
1,86,144
1,86,145
1,86,149
1,86,153
1,86,154
1,86,158
1,86,159
1,86,163
1,86,167
1,86,171
1,86,178
1,86,185
1,86,186
1,86,190
1,86,191
1,86,195
1,86,199
1,86,203
1,86,210
1,87,100
1,87,104
1,87,135
1,87,136
1,87,144
1,87,158
1,91,100
1,91,109
1,91,135
1,91,136
1,91,144
1,91,145
1,91,171
1,91,203
1,95,135
1,95,140
1,95,144
1,95,145
1,95,158
1,95,171
1,95,203
1,117,122
1,117,135
1,117,136
1,117,144
1,117,145
1,117,153
1,117,154
1,117,158
1,117,159
1,117,163
1,117,167
1,117,171
1,117,178
1,117,185
1,117,186
1,117,190
1,117,191
1,117,195
1,117,199
1,117,203
1,117,210
1,122,135
1,122,136
1,122,145
1,122,153
1,122,154
1,122,158
1,122,159
1,122,163
1,122,167
1,122,171
1,122,178
1,122,185
1,122,186
1,122,190
1,122,191
1,122,195
1,122,199
1,122,203
1,122,210
1,127,145
1,153,154
1,153,158
1,153,159
1,153,163
1,153,167
1,153,171
1,153,178
1,153,185
1,153,186
1,153,190
1,153,191
1,153,195
1,153,199
1,153,203
1,153,210
1,154,158
1,154,159
1,154,167
1,154,185
1,154,186
1,154,190
1,154,191
1,154,199
1,158,159
1,158,163
1,158,167
1,158,171
1,158,185
1,158,186
1,158,190
1,158,191
1,158,195
1,158,199
1,158,203
1,158,210
1,159,163
1,159,167
1,159,185
1,159,186
1,159,190
1,159,191
1,159,195
1,159,199
1,159,203
1,159,210
1,167,185
1,167,186
1,167,190
1,167,191
1,167,199
1,185,186
1,185,190
1,185,191
1,185,195
1,185,199
1,185,203
1,185,210
1,186,190
1,186,191
1,186,199
1,190,191
1,190,195
1,190,199
1,190,203
1,191,195
1,191,199
2,3,8
2,3,9
2,3,14
2,3,15
2,3,20
2,3,21
2,3,25
2,3,26
2,3,30
2,3,31
2,3,35
2,3,36
2,3,40
2,3,41
2,3,46
2,3,51
2,3,56
2,3,61
2,3,65
2,3,69
2,3,73
2,3,77
2,3,81
2,3,86
2,3,99
2,3,108
2,3,117
2,3,122
2,3,135
2,3,144
2,3,153
2,3,154
2,3,158
2,3,159
2,3,163
2,3,167
2,3,171
2,3,178
2,3,185
2,3,186
2,3,190
2,3,191
2,3,195
2,3,199
2,3,203
2,3,210
2,8,14
2,8,15
2,8,25
2,8,26
2,8,35
2,8,36
2,8,81
2,8,99
2,8,108
2,8,153
2,8,154
2,8,163
2,8,171
2,8,178
2,9,14
2,9,15
2,9,20
2,9,21
2,9,25
2,9,26
2,9,30
2,9,31
2,9,35
2,9,36
2,9,40
2,9,41
2,9,51
2,9,56
2,9,61
2,9,65
2,9,69
2,9,73
2,9,77
2,9,81
2,9,86
2,9,99
2,9,108
2,9,117
2,9,135
2,9,144
2,9,153
2,9,154
2,9,158
2,9,159
2,9,163
2,9,167
2,9,171
2,9,178
2,9,185
2,9,186
2,9,190
2,9,191
2,9,195
2,9,199
2,9,203
2,9,210
2,14,20
2,14,25
2,14,26
2,14,30
2,14,31
2,14,51
2,14,81
2,14,86
2,14,99
2,14,153
2,14,154
2,14,158
2,14,159
2,14,171
2,15,20
2,15,21
2,15,25
2,15,26
2,15,30
2,15,31
2,15,36
2,15,40
2,15,41
2,15,51
2,15,56
2,15,61
2,15,65
2,15,69
2,15,73
2,15,77
2,15,81
2,15,86
2,15,99
2,15,108
2,15,135
2,15,144
2,15,153
2,15,154
2,15,158
2,15,159
2,15,163
2,15,167
2,15,171
2,15,178
2,15,185
2,15,186
2,15,190
2,15,191
2,15,195
2,15,199
2,15,203
2,15,210
2,20,25
2,20,26
2,20,30
2,20,31
2,20,36
2,20,40
2,20,41
2,20,45
2,20,46
2,20,50
2,20,61
2,20,65
2,20,69
2,20,81
2,20,82
2,20,86
2,20,87
2,20,91
2,20,95
2,20,99
2,20,100
2,20,104
2,20,108
2,20,109
2,20,118
2,20,127
2,20,145
2,20,149
2,20,153
2,20,154
2,20,158
2,20,159
2,20,163
2,20,167
2,20,171
2,20,178
2,20,185
2,20,190
2,20,191
2,20,199
2,20,203
2,21,25
2,21,26
2,21,30
2,21,31
2,21,35
2,21,36
2,21,40
2,21,41
2,21,46
2,21,51
2,21,56
2,21,61
2,21,65
2,21,69
2,21,73
2,21,77
2,21,81
2,21,87
2,21,91
2,21,99
2,21,108
2,21,109
2,21,117
2,21,122
2,21,135
2,21,144
2,21,149
2,21,153
2,21,154
2,21,158
2,21,159
2,21,163
2,21,167
2,21,171
2,21,178
2,21,185
2,21,186
2,21,190
2,21,191
2,21,195
2,21,199
2,21,203
2,21,210
2,25,40
2,25,81
2,25,86
2,25,153
2,25,154
2,25,158
2,25,159
2,25,163
2,26,31
2,26,36
2,26,41
2,26,65
2,26,69
2,26,73
2,26,77
2,26,81
2,26,86
2,26,117
2,26,122
2,26,135
2,26,153
2,26,154
2,26,158
2,26,159
2,26,163
2,26,167
2,26,171
2,26,178
2,26,185
2,26,186
2,26,190
2,26,191
2,26,195
2,26,199
2,26,203
2,26,210
2,30,35
2,30,81
2,30,86
2,30,99
2,30,108
2,30,153
2,30,154
2,30,158
2,30,159
2,30,163
2,30,167
2,30,171
2,30,178
2,31,36
2,31,41
2,31,69
2,31,73
2,31,77
2,31,81
2,31,86
2,31,117
2,31,122
2,31,153
2,31,154
2,31,158
2,31,159
2,31,163
2,31,167
2,31,171
2,31,178
2,31,185
2,31,186
2,31,190
2,31,191
2,31,195
2,31,199
2,31,210
2,36,41
2,36,69
2,36,73
2,36,77
2,36,81
2,36,86
2,36,117
2,36,122
2,36,153
2,36,154
2,36,158
2,36,159
2,36,163
2,36,167
2,36,171
2,36,185
2,36,186
2,36,190
2,36,191
2,36,195
2,36,199
2,36,203
2,40,81
2,40,86
2,40,153
2,40,154
2,40,158
2,40,159
2,40,167
2,41,65
2,41,77
2,41,81
2,41,86
2,41,117
2,41,122
2,41,153
2,41,154
2,41,158
2,41,159
2,41,163
2,41,167
2,41,171
2,41,185
2,41,186
2,41,190
2,41,191
2,41,195
2,41,199
2,81,99
2,81,108
2,81,135
2,81,144
2,86,99
2,86,108
2,86,117
2,86,135
2,86,144
2,99,144
2,99,153
2,99,158
2,99,190
2,108,190
2,154,159
2,154,163
2,154,167
2,154,186
2,154,191
2,154,195
2,154,199
2,159,163
2,159,167
2,159,191
2,159,195
2,159,199
2,163,167
2,163,191
2,163,195
2,163,199
2,167,186
2,167,199
2,171,210
3,9,15
3,9,26
3,9,36
3,9,56
3,9,65
3,9,73
3,15,26
3,15,31
3,15,46
3,15,51
3,15,61
3,15,65
3,15,69
3,15,154
3,15,159
3,15,186
3,15,191
3,21,26
3,21,31
3,21,46
3,21,50
3,21,51
3,21,61
3,21,65
3,21,69
3,21,154
3,21,159
3,21,186
3,21,191
3,26,56
3,26,61
3,26,77
3,26,154
3,26,159
3,26,163
3,26,186
3,26,191
3,26,195
3,31,56
3,31,61
3,31,65
3,31,73
3,31,154
3,31,159
3,31,163
3,31,167
3,31,186
3,41,56
3,41,60
3,41,61
3,41,65
3,41,154
3,41,167
3,41,186
3,56,61
3,56,131
3,61,65
3,61,69
3,61,73
3,61,77
3,61,81
3,61,82
3,61,86
3,61,87
3,61,91
3,61,95
3,61,99
3,61,100
3,61,104
3,61,108
3,61,109
3,61,118
3,61,123
3,61,127
3,61,131
3,61,140
3,61,144
3,61,145
3,61,149
3,61,153
3,61,154
3,61,158
3,61,159
3,61,163
3,61,167
3,61,178
3,61,195
3,61,203
3,61,210
3,65,86
3,65,144
3,65,159
3,69,154
3,77,87
