1,,
3,,
1,2,
1,3,
1,7,
1,8,
1,9,
1,23,
1,24,
1,32,
1,41,
3,9,
3,18,
1,2,3
1,2,7
1,2,8
1,2,9
1,2,13
1,2,14
1,2,18
1,2,19
1,2,36
1,2,37
1,3,7
1,3,8
1,3,9
1,3,13
1,3,18
1,3,19
1,3,23
1,3,24
1,3,32
1,3,36
1,3,37
1,3,41
1,3,48
1,7,23
1,7,24
1,7,32
1,7,41
1,8,18
1,8,23
1,8,28
1,8,32
1,8,36
1,8,48
1,9,18
1,9,23
1,9,24
1,9,32
1,9,36
1,9,41
1,23,32
1,24,36
1,32,41
3,9,13
3,9,32
